genres,movie_id,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,movieId,imdbId
"['Adventure', 'Action', 'Fantasy']",564,"Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death – his body will remain undead for all eternity as a punishment for a forbidden love.",23.984065,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,1999-04-16,124.0,The Mummy,6.6,2796.0,2617,120616
"['Adventure', 'Action', 'Science Fiction']",1893,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",15.649091,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,1999-05-19,136.0,Star Wars: Episode I - The Phantom Menace,6.4,4526.0,2628,120915
"['Romance', 'Comedy', 'Drama']",509,The British comedy from director Roger Michell tells the love story between a famous actress and a simple book seller from London. A look into the attempt for famous people to have a personal and private life and the ramifications that follow. Nominated for three Golden Globes in 2000.,9.874043,/f1gMw3PVicfdq9thlvUIjJ5UdvS.jpg,1999-05-13,124.0,Notting Hill,7.0,1309.0,2671,125439
"['Thriller', 'Science Fiction', 'Mystery']",1090,"Computer scientist Hannon Fuller has discovered something extremely important. He's about to tell the discovery to his colleague, Douglas Hall, but knowing someone is after him, the old man leaves a letter in his computer generated parallel world that's just like the 30's with seemingly real people with real emotions.",9.356587,/19XUd3YoAY2cwWJnutvq5VEtiIO.jpg,1999-04-16,100.0,The Thirteenth Floor,6.8,381.0,2672,139809
"['Drama', 'Mystery', 'Thriller']",12117,"Dr. Ethan Powell, an anthropologist, is in Africa studying apes when he is lost for two years. When he is found, he kills 3 men and puts 2 in the hospital. Cuba Gooding's character is a psychiatrist who wants to take up the task of trying to get Dr. Powell to speak again and maybe even stand judgment at a trial for his release from prison of mental cases. Along the way, Cuba has to deal with also helping the mental patients that are being abused and neglected. In this process Cuba learns a few things about himself and life, and so does Anthony Hopkins character, Dr. Powell.",6.236116,/utbDE181LCMA27E1CgGtaC4XrbF.jpg,1999-06-04,126.0,Instinct,6.3,149.0,2676,128278
"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",817,"When diabolical genius, Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo’, Austin must return to the swingin' '60s himself – with the help of American agent, Felicity Shagwell – to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions and saves the world in his own unbelievably groovy way.",13.984182,/yhg0l1Ddd2thQOSUUQx9jBrGI12.jpg,1999-06-08,95.0,Austin Powers: The Spy Who Shagged Me,6.1,1034.0,2683,145660
"['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",14283,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",7.725843,/lh6EZuSSmGzaRgYuJeO7uSynQR4.jpg,1998-09-10,131.0,The Red Violin,7.2,101.0,2686,120802
"['Adventure', 'Animation', 'Drama', 'Family']",37135,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",12.453452,/hnTrfKJmnPLMTajHw2RDgv6hVyH.jpg,1999-06-18,88.0,Tarzan,7.1,1715.0,2687,120855
"['Crime', 'Drama', 'Mystery', 'Thriller']",2275,"When the body of Army Capt. Elizabeth Campbell is found on a Georgia military base, two investigators, Warrant Officers Paul Brenner and Sara Sunhill, are ordered to solve her murder. What they uncover is anything but clear-cut. Unseemly details emerge about Campbell's life, leading to allegations of a possible military coverup of her death and the involvement of her father, Lt. Gen. Joseph Campbell.",14.039655,/4fc4mB9tGgYV4mdJrWPLMfcRvnC.jpg,1999-06-18,116.0,The General's Daughter,6.1,209.0,2688,144214
['Fantasy'],10376,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",7.668214,/wss1PkvHD2cYH6lu5mSa2MgGoi.jpg,1998-10-28,170.0,The Legend of 1900,8.1,554.0,2691,120731
"['Action', 'Drama', 'Thriller']",104,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",7.765379,/3L8QhF5IkZOnEnBFdpj6GVkkp7d.jpg,1998-08-20,81.0,Run Lola Run,7.2,672.0,2692,130827
"['Comedy', 'Drama']",9032,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",8.011869,/zDJ4GVch7Iw2i0j84ceoElRUZUR.jpg,1999-06-25,93.0,Big Daddy,6.2,898.0,2694,142342
['Comedy'],9421,"Each week, Pierre and his friends organize what is called as ""un dîner de cons"". Everyone brings the dumbest guy he could find as a guest. Pierre thinks his champ -François Pignon- will steal the show.",6.122739,/n57PfOOjoAzBBGJ87QJNkO40YzE.jpg,1998-04-15,80.0,The Dinner Game,7.7,408.0,2696,119038
"['Comedy', 'Horror']",6488,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",5.418428,/pz4TWF3r6xqXN41Iqsjbf06rAQs.jpg,1990-08-09,103.0,Arachnophobia,6.2,445.0,2699,99052
"['Animation', 'Comedy', 'Music']",9473,"When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",11.818055,/mDjhs2xoEHn2IiOPOt4LZGgR8Vl.jpg,1999-06-30,81.0,"South Park: Bigger, Longer & Uncut",7.1,916.0,2700,158983
"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",8487,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,9.887602,/ouhNr6KsjOBSPxXzqRZFh0fLkjZ.jpg,1999-06-29,106.0,Wild Wild West,5.1,1042.0,2701,120891
"['Thriller', 'Drama', 'Crime', 'Romance']",10279,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American South Bronx neighborhood who live in fear and distrust of one another.",6.14854,/fERQTWukzEsufDh5Yu4a0NnKAig.jpg,1999-07-02,142.0,Summer of Sam,6.3,115.0,2702,162677
"['Comedy', 'Romance']",2105,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",18.344227,/k40WFAXMRekWEqsjURO3jiWob67.jpg,1999-07-09,95.0,American Pie,6.4,2358.0,2706,163651
"['Drama', 'Thriller', 'Mystery']",1073,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,8.605659,/jMwDRI4qu5FrSAzf7BfNveuRVf9.jpg,1999-03-19,117.0,Arlington Road,7.0,246.0,2707,137363
"['Horror', 'Mystery']",2667,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",14.838386,/ip2IqmvCqFzvPe8RAHpT1My6XM9.jpg,1999-07-14,81.0,The Blair Witch Project,6.3,1090.0,2710,185937
"['Mystery', 'Drama']",345,"After Dr. Bill Hartford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",13.268484,/zTuqPq1PBsIoG2DV9NgKPgdaoSX.jpg,1999-07-14,159.0,Eyes Wide Shut,7.1,1266.0,2712,120663
"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",9825,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",13.787108,/6lE0EahK7xDOYWRH6On5uKPnwQZ.jpg,1999-07-15,82.0,Lake Placid,5.5,251.0,2713,139414
"['Horror', 'Thriller', 'Fantasy', 'Mystery']",11618,"Dr. David Marrow invites Nell Vance, and Theo and Luke Sanderson to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself – and they soon see the true nature of its horror.",8.967638,/6cZp6bho46sCGKJ3by3hnhCs5TD.jpg,1999-07-23,113.0,The Haunting,5.2,374.0,2719,171363
"['Action', 'Adventure', 'Comedy', 'Family']",332,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",11.677244,/kvlKBGtyyNVyGJB72aD1vwPk2d4.jpg,1999-07-23,78.0,Inspector Gadget,4.3,322.0,2720,141369
"['Action', 'Science Fiction', 'Thriller']",8914,"On a remote former submarine refueling facility called Aquatica, a team of scientists are searching for a cure for Alzheimer's disease. Dr. Susan McAlester genetically engineers three Mako sharks, intending to increase their brain capacity so that they can harvest the tissue as a cure for Alzheimer's. Unfortunately, the increased brain capacity also makes the sharks smarter, faster, and more dangerous. Aquatica's financial backers are skeptical and nervous about the tests, and send a corporate executive to visit the facility.",7.493615,/r386y8YpePXoS7P4jHWZRTF36Zb.jpg,1999-07-28,105.0,Deep Blue Sea,5.6,616.0,2722,149261
"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",9824,"When Captain Amazing (Kinnear) is kidnapped by Casanova Frankenstein (Rush) a group of superheroes combine together to create a plan. But these aren't normal superheroes. Now, the group who include such heroes as Mr. Furious (Stiller), The Shoveller (Macy) and The Blue Raja (Azaria) must put all the powers together to save everyone they know and love.",10.466306,/7psRSVuCZyYfxCxt4DTmeIcplPL.jpg,1999-08-06,121.0,Mystery Men,5.7,255.0,2723,132347
"['Comedy', 'Romance']",4806,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",8.919469,/5DN9BWdj45b9e31nWaLJceAGFR3.jpg,1999-07-30,116.0,Runaway Bride,5.8,472.0,2724,163187
"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",10386,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",15.441459,/rdN6IjV4xlDDhrT8ewkkJfPvp2e.jpg,1999-08-06,86.0,The Iron Giant,7.6,1470.0,2761,129167
"['Mystery', 'Thriller', 'Drama']",745,"A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.",18.449169,/imps263dHNe3SuoaAJORZyNTdDT.jpg,1999-08-06,107.0,The Sixth Sense,7.7,3223.0,2762,167404
"['Drama', 'Crime', 'Romance']",913,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",10.961226,/jpRUaqNuQInXxdsLIncGJW5u3u2.jpg,1999-08-06,113.0,The Thomas Crown Affair,6.7,349.0,2763,155267
['Comedy'],11353,"On the verge of bankruptcy and desperate for his big break, aspiring filmmaker Bobby Bowfinger concocts a crazy plan to make his ultimate dream movie. Rallying a ragtag team that includes a starry-eyed ingenue, a has-been diva and a film studio gofer, he sets out to shoot a blockbuster featuring the biggest star in Hollywood, Kit Ramsey -- only without letting Ramsey know he's in the picture.",7.169508,/8dPucB4Dp7gdbozmuV2dxMOHy7i.jpg,1999-08-12,97.0,Bowfinger,6.0,258.0,2770,131325
"['Drama', 'Thriller']",17707,"Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.",6.570918,/q429dpKlVP8uTrWJ7Tq9UFEQ8ww.jpg,1999-08-13,100.0,Brokedown Palace,6.2,115.0,2771,120620
